,State,Year,Murder,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
1716,andhra pradesh,2010,11.0,79.0,0.0,147.0,4.0,16.0,0.0,2.0,0.0,203.0,462.0
1717,andhra pradesh,2010,20.0,128.0,1.0,148.0,1.0,16.0,21.0,0.0,0.0,49.0,384.0
1718,andhra pradesh,2010,3.0,81.0,0.0,99.0,0.0,10.0,54.0,1.0,0.0,118.0,366.0
1719,andhra pradesh,2010,6.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0
1720,andhra pradesh,2010,6.0,25.0,0.0,60.0,0.0,5.0,3.0,0.0,0.0,120.0,219.0
1721,andhra pradesh,2010,2.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,81.0,110.0
1722,andhra pradesh,2010,1.0,29.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,1.0,62.0
1723,arunachal pradesh,2010,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1724,arunachal pradesh,2010,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
1725,arunachal pradesh,2010,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
1726,arunachal pradesh,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,arunachal pradesh,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,assam,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1729,assam,2010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
1730,assam,2010,1.0,20.0,0.0,4.0,0.0,0.0,75.0,3.0,0.0,0.0,103.0
1731,assam,2010,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1732,assam,2010,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1733,assam,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0
1734,assam,2010,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0
1735,assam,2010,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0
1736,bihar,2010,8.0,9.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0
1737,bihar,2010,2.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1738,bihar,2010,30.0,17.0,0.0,191.0,0.0,0.0,101.0,0.0,0.0,0.0,339.0
1739,bihar,2010,6.0,6.0,0.0,104.0,0.0,0.0,27.0,0.0,0.0,0.0,143.0
1740,bihar,2010,26.0,12.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
1741,bihar,2010,16.0,2.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
1742,bihar,2010,33.0,20.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0
1743,bihar,2010,23.0,13.0,0.0,176.0,0.0,0.0,9.0,0.0,6.0,0.0,227.0
1744,bihar,2010,5.0,8.0,0.0,139.0,0.0,0.0,15.0,0.0,0.0,2.0,169.0
1745,bihar,2010,14.0,14.0,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,88.0
1746,bihar,2010,39.0,13.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
1747,chhattisgarh,2010,6.0,30.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,91.0,167.0
1748,chhattisgarh,2010,14.0,94.0,2.0,39.0,0.0,5.0,0.0,0.0,0.0,300.0,454.0
1749,chhattisgarh,2010,8.0,22.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,131.0,173.0
1750,chhattisgarh,2010,4.0,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,76.0,132.0
1751,chhattisgarh,2010,16.0,161.0,5.0,86.0,0.0,1.0,0.0,0.0,1.0,184.0,454.0
1752,chhattisgarh,2010,4.0,35.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,32.0,83.0
1753,goa,2010,2.0,23.0,0.0,14.0,1.0,4.0,1.0,0.0,0.0,34.0,79.0
1754,gujarat,2010,5.0,2.0,0.0,102.0,0.0,19.0,0.0,0.0,1.0,4.0,133.0
1755,gujarat,2010,9.0,12.0,10.0,73.0,0.0,8.0,0.0,0.0,1.0,26.0,139.0
1756,gujarat,2010,8.0,6.0,0.0,48.0,0.0,10.0,0.0,0.0,6.0,0.0,78.0
1757,gujarat,2010,15.0,8.0,0.0,123.0,0.0,23.0,0.0,0.0,2.0,29.0,200.0
1758,gujarat,2010,6.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,35.0,53.0
1759,gujarat,2010,5.0,18.0,0.0,88.0,0.0,24.0,0.0,0.0,2.0,4.0,141.0
1760,gujarat,2010,13.0,39.0,0.0,48.0,10.0,18.0,0.0,0.0,1.0,3.0,132.0
1761,gujarat,2010,5.0,13.0,0.0,79.0,0.0,15.0,0.0,0.0,1.0,17.0,130.0
1762,haryana,2010,3.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1763,haryana,2010,4.0,13.0,1.0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,53.0
1764,haryana,2010,6.0,41.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,87.0
1765,haryana,2010,11.0,29.0,1.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,83.0
1766,haryana,2010,5.0,13.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,7.0,45.0
1767,haryana,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,himachal pradesh,2010,2.0,14.0,0.0,22.0,0.0,1.0,1.0,0.0,1.0,10.0,51.0
1769,himachal pradesh,2010,1.0,16.0,0.0,25.0,1.0,2.0,0.0,0.0,0.0,9.0,54.0
1770,himachal pradesh,2010,0.0,25.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,26.0,64.0
1771,himachal pradesh,2010,3.0,17.0,0.0,28.0,0.0,1.0,1.0,0.0,3.0,24.0,77.0
1772,jammu & kashmir,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,jammu & kashmir,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,jammu & kashmir,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1775,jammu & kashmir,2010,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
1776,jammu & kashmir,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777,jammu & kashmir,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,jammu & kashmir,2010,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1779,jammu & kashmir,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,jharkhand,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,jharkhand,2010,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0
1782,jharkhand,2010,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,25.0
1783,jharkhand,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,jharkhand,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,jharkhand,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1786,jharkhand,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,karnataka,2010,20.0,24.0,0.0,46.0,0.0,9.0,4.0,0.0,3.0,8.0,114.0
1788,karnataka,2010,3.0,6.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,32.0
1789,karnataka,2010,2.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,23.0,50.0
1790,karnataka,2010,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0
1791,karnataka,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,karnataka,2010,4.0,20.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,25.0,72.0
1793,karnataka,2010,10.0,33.0,0.0,33.0,0.0,4.0,0.0,0.0,2.0,0.0,82.0
1794,karnataka,2010,5.0,9.0,0.0,4.0,0.0,3.0,16.0,0.0,1.0,9.0,47.0
1795,karnataka,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,kerala,2010,9.0,37.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,28.0,86.0
1797,kerala,2010,10.0,63.0,0.0,34.0,0.0,4.0,3.0,0.0,2.0,74.0,190.0
1798,kerala,2010,12.0,36.0,0.0,28.0,2.0,5.0,0.0,0.0,4.0,54.0,141.0
1799,kerala,2010,5.0,33.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,36.0,97.0
1800,kerala,2010,6.0,39.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,19.0,82.0
1801,madhya pradesh,2010,5.0,70.0,1.0,14.0,2.0,6.0,0.0,0.0,0.0,164.0,262.0
1802,madhya pradesh,2010,17.0,162.0,0.0,56.0,0.0,9.0,0.0,1.0,0.0,109.0,354.0
1803,madhya pradesh,2010,0.0,31.0,0.0,10.0,0.0,3.0,0.0,0.0,1.0,112.0,157.0
1804,madhya pradesh,2010,16.0,96.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,76.0,247.0
1805,madhya pradesh,2010,15.0,99.0,2.0,84.0,0.0,14.0,0.0,0.0,0.0,189.0,403.0
1806,madhya pradesh,2010,9.0,55.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,595.0,687.0
1807,madhya pradesh,2010,8.0,91.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,170.0,295.0
1808,madhya pradesh,2010,6.0,94.0,1.0,38.0,1.0,15.0,0.0,0.0,0.0,75.0,230.0
1809,madhya pradesh,2010,3.0,50.0,0.0,13.0,1.0,4.0,0.0,1.0,0.0,98.0,170.0
1810,madhya pradesh,2010,10.0,104.0,4.0,25.0,0.0,5.0,0.0,0.0,0.0,586.0,734.0
1811,madhya pradesh,2010,17.0,140.0,0.0,27.0,0.0,20.0,18.0,0.0,1.0,369.0,592.0
1812,madhya pradesh,2010,12.0,86.0,4.0,29.0,1.0,7.0,0.0,0.0,0.0,66.0,205.0
1813,madhya pradesh,2010,24.0,80.0,0.0,41.0,1.0,0.0,0.0,0.0,2.0,243.0,391.0
1814,madhya pradesh,2010,2.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,152.0,185.0
1815,maharashtra,2010,17.0,52.0,0.0,77.0,0.0,17.0,0.0,0.0,0.0,51.0,214.0
1816,maharashtra,2010,17.0,40.0,1.0,53.0,3.0,13.0,7.0,0.0,2.0,99.0,235.0
1817,maharashtra,2010,21.0,53.0,0.0,41.0,0.0,13.0,0.0,0.0,0.0,93.0,221.0
1818,maharashtra,2010,16.0,18.0,1.0,19.0,1.0,6.0,0.0,0.0,0.0,29.0,90.0
1819,maharashtra,2010,24.0,154.0,0.0,136.0,1.0,33.0,1.0,0.0,0.0,267.0,616.0
1820,maharashtra,2010,14.0,63.0,0.0,78.0,4.0,23.0,0.0,1.0,0.0,221.0,404.0
1821,maharashtra,2010,13.0,61.0,0.0,22.0,4.0,15.0,16.0,0.0,0.0,63.0,194.0
1822,maharashtra,2010,15.0,79.0,1.0,78.0,2.0,26.0,0.0,0.0,0.0,220.0,448.0
1823,maharashtra,2010,25.0,85.0,1.0,52.0,1.0,16.0,1.0,0.0,1.0,106.0,288.0
1824,maharashtra,2010,21.0,33.0,0.0,40.0,0.0,20.0,0.0,0.0,1.0,40.0,155.0
1825,maharashtra,2010,27.0,89.0,1.0,114.0,0.0,10.0,1.0,0.0,0.0,53.0,295.0
1826,maharashtra,2010,4.0,20.0,0.0,39.0,0.0,6.0,0.0,0.0,0.0,35.0,104.0
1827,manipur,2010,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1828,manipur,2010,0.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
1829,manipur,2010,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1830,meghalaya,2010,2.0,34.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1831,meghalaya,2010,0.0,57.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0
1832,mizoram,2010,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0
1833,mizoram,2010,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1834,nagaland,2010,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1835,nagaland,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,nagaland,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,odisha,2010,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0
1838,odisha,2010,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1839,odisha,2010,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
1840,odisha,2010,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1841,odisha,2010,2.0,36.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1842,odisha,2010,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,12.0
1843,odisha,2010,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0
1844,odisha,2010,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1845,odisha,2010,1.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
1846,punjab,2010,9.0,38.0,4.0,60.0,1.0,2.0,0.0,0.0,0.0,14.0,128.0
1847,punjab,2010,13.0,38.0,1.0,167.0,0.0,7.0,0.0,1.0,0.0,5.0,232.0
1848,punjab,2010,3.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0
1849,punjab,2010,6.0,20.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
1850,punjab,2010,4.0,25.0,1.0,21.0,1.0,2.0,0.0,0.0,0.0,4.0,58.0
1851,punjab,2010,6.0,17.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,92.0
1852,punjab,2010,4.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1853,rajasthan,2010,6.0,83.0,5.0,160.0,1.0,2.0,1.0,0.0,0.0,0.0,258.0
1854,rajasthan,2010,0.0,23.0,0.0,74.0,0.0,16.0,2.0,0.0,0.0,0.0,115.0
1855,rajasthan,2010,9.0,39.0,1.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,96.0
1856,rajasthan,2010,2.0,14.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,2.0,52.0
1857,rajasthan,2010,20.0,39.0,0.0,130.0,1.0,7.0,6.0,0.0,1.0,3.0,207.0
1858,rajasthan,2010,5.0,23.0,0.0,49.0,0.0,24.0,0.0,0.0,1.0,1.0,103.0
1859,rajasthan,2010,9.0,40.0,1.0,52.0,0.0,22.0,0.0,0.0,0.0,0.0,124.0
1860,rajasthan,2010,21.0,23.0,0.0,49.0,0.0,12.0,4.0,0.0,0.0,0.0,109.0
1861,rajasthan,2010,2.0,22.0,10.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,81.0
1862,rajasthan,2010,8.0,63.0,1.0,87.0,0.0,13.0,1.0,0.0,0.0,0.0,173.0
1863,sikkim,2010,3.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0
1864,tamil nadu,2010,8.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0
1865,tamil nadu,2010,12.0,30.0,0.0,20.0,1.0,0.0,13.0,0.0,0.0,3.0,79.0
1866,tamil nadu,2010,8.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,52.0
1867,tamil nadu,2010,5.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1868,tamil nadu,2010,5.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,21.0,86.0
1869,tamil nadu,2010,12.0,24.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
1870,tamil nadu,2010,8.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0
1871,tamil nadu,2010,5.0,23.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0
1872,tamil nadu,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1873,tamil nadu,2010,14.0,37.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,12.0,148.0
1874,tripura,2010,1.0,53.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,63.0,139.0
1875,tripura,2010,1.0,54.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,88.0
1876,uttar pradesh,2010,42.0,42.0,5.0,110.0,0.0,0.0,0.0,0.0,1.0,25.0,225.0
1877,uttar pradesh,2010,10.0,22.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,16.0,101.0
1878,uttar pradesh,2010,10.0,15.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,29.0,97.0
1879,uttar pradesh,2010,19.0,26.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,21.0,109.0
1880,uttar pradesh,2010,14.0,22.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0
1881,uttar pradesh,2010,19.0,14.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0
1882,uttar pradesh,2010,13.0,18.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0
1883,uttar pradesh,2010,26.0,31.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,24.0,247.0
1884,uttar pradesh,2010,11.0,32.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,11.0,110.0
1885,uttar pradesh,2010,14.0,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,103.0
1886,uttar pradesh,2010,32.0,25.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0
1887,uttar pradesh,2010,27.0,35.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,117.0
1888,uttar pradesh,2010,9.0,19.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0
1889,uttar pradesh,2010,32.0,26.0,2.0,106.0,0.0,0.0,0.0,0.0,1.0,23.0,190.0
1890,uttar pradesh,2010,18.0,35.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,11.0,143.0
1891,uttar pradesh,2010,17.0,23.0,0.0,91.0,0.0,0.0,0.0,0.0,2.0,9.0,142.0
1892,uttar pradesh,2010,13.0,23.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,14.0,97.0
1893,uttar pradesh,2010,19.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0
1894,uttar pradesh,2010,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0
1895,uttarakhand,2010,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1896,uttarakhand,2010,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1897,uttarakhand,2010,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0
1898,uttarakhand,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1899,west bengal,2010,11.0,19.0,0.0,159.0,0.0,0.0,59.0,33.0,0.0,0.0,328.0
1900,west bengal,2010,4.0,24.0,0.0,62.0,3.0,0.0,43.0,5.0,0.0,23.0,164.0
1901,west bengal,2010,0.0,0.0,0.0,5.0,0.0,0.0,33.0,4.0,0.0,0.0,42.0
1902,west bengal,2010,1.0,11.0,0.0,61.0,0.0,0.0,27.0,10.0,0.0,70.0,180.0
1903,west bengal,2010,0.0,19.0,0.0,31.0,0.0,0.0,18.0,46.0,0.0,0.0,115.0
1904,west bengal,2010,0.0,0.0,0.0,14.0,0.0,0.0,20.0,17.0,0.0,0.0,51.0
1905,a&n islands,2010,1.0,15.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,51.0
1906,chandigarh,2010,1.0,16.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,13.0,59.0
1907,d&n haveli,2010,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1908,daman & diu,2010,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1909,delhi,2010,9.0,43.0,1.0,434.0,0.0,7.0,0.0,4.0,0.0,18.0,516.0
1910,delhi,2010,2.0,10.0,0.0,43.0,0.0,12.0,0.0,0.0,0.0,8.0,75.0
1911,delhi,2010,5.0,84.0,4.0,1271.0,0.0,10.0,0.0,0.0,0.0,95.0,1469.0
1912,delhi,2010,9.0,118.0,2.0,909.0,0.0,15.0,0.0,0.0,0.0,95.0,1148.0
1913,delhi,2010,4.0,49.0,0.0,325.0,0.0,1.0,0.0,0.0,0.0,43.0,422.0
1914,lakshadweep,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,puducherry,2010,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0
1916,andhra pradesh,2011,16.0,98.0,1.0,111.0,0.0,0.0,4.0,0.0,1.0,1.0,232.0
1917,andhra pradesh,2011,15.0,80.0,0.0,57.0,1.0,3.0,20.0,0.0,1.0,39.0,216.0
1918,andhra pradesh,2011,11.0,108.0,5.0,164.0,2.0,12.0,3.0,2.0,2.0,149.0,458.0
1919,andhra pradesh,2011,31.0,157.0,0.0,140.0,0.0,25.0,41.0,0.0,5.0,89.0,488.0
1920,andhra pradesh,2011,8.0,76.0,1.0,138.0,1.0,6.0,30.0,0.0,2.0,107.0,369.0
1921,andhra pradesh,2011,7.0,21.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,17.0,74.0
1922,andhra pradesh,2011,4.0,41.0,0.0,54.0,0.0,7.0,3.0,0.0,1.0,83.0,193.0
1923,andhra pradesh,2011,6.0,36.0,0.0,33.0,7.0,0.0,0.0,0.0,3.0,34.0,119.0
1924,andhra pradesh,2011,3.0,29.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,18.0,64.0
1925,arunachal pradesh,2011,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1926,arunachal pradesh,2011,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1927,arunachal pradesh,2011,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1928,arunachal pradesh,2011,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1929,arunachal pradesh,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,assam,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,assam,2011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1932,assam,2011,2.0,28.0,0.0,14.0,0.0,0.0,142.0,0.0,0.0,0.0,186.0
1933,assam,2011,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1934,assam,2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1935,assam,2011,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0
1936,assam,2011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1937,assam,2011,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0
1938,bihar,2011,7.0,10.0,0.0,73.0,0.0,0.0,8.0,0.0,0.0,4.0,102.0
1939,bihar,2011,10.0,7.0,0.0,149.0,0.0,0.0,7.0,0.0,0.0,0.0,173.0
1940,bihar,2011,18.0,12.0,0.0,139.0,0.0,0.0,9.0,0.0,0.0,0.0,178.0
1941,bihar,2011,7.0,4.0,0.0,171.0,0.0,0.0,7.0,0.0,0.0,0.0,189.0
1942,bihar,2011,11.0,11.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0
1943,bihar,2011,6.0,11.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0
1944,bihar,2011,8.0,9.0,0.0,296.0,0.0,0.0,49.0,1.0,0.0,0.0,363.0
1945,bihar,2011,18.0,9.0,1.0,185.0,0.0,0.0,32.0,0.0,0.0,0.0,245.0
1946,bihar,2011,8.0,1.0,0.0,78.0,0.0,0.0,28.0,0.0,0.0,0.0,115.0
1947,bihar,2011,5.0,6.0,0.0,176.0,0.0,1.0,34.0,0.0,0.0,5.0,228.0
1948,bihar,2011,26.0,11.0,0.0,239.0,0.0,0.0,9.0,0.0,0.0,0.0,285.0
1949,chhattisgarh,2011,12.0,49.0,13.0,24.0,2.0,0.0,0.0,0.0,0.0,60.0,160.0
1950,chhattisgarh,2011,12.0,85.0,0.0,102.0,0.0,2.0,0.0,1.0,0.0,333.0,535.0
1951,chhattisgarh,2011,7.0,42.0,4.0,11.0,0.0,0.0,0.0,0.0,3.0,114.0,181.0
1952,chhattisgarh,2011,6.0,52.0,0.0,53.0,1.0,1.0,0.0,0.0,0.0,61.0,174.0
1953,chhattisgarh,2011,16.0,170.0,4.0,65.0,2.0,4.0,0.0,0.0,1.0,292.0,554.0
1954,chhattisgarh,2011,6.0,79.0,0.0,28.0,0.0,0.0,15.0,0.0,1.0,49.0,178.0
1955,goa,2011,2.0,20.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,30.0,75.0
1956,gujarat,2011,5.0,3.0,0.0,118.0,0.0,23.0,0.0,0.0,2.0,17.0,168.0
1957,gujarat,2011,9.0,10.0,0.0,103.0,0.0,9.0,1.0,0.0,2.0,53.0,187.0
1958,gujarat,2011,13.0,19.0,0.0,75.0,0.0,8.0,0.0,0.0,0.0,2.0,117.0
1959,gujarat,2011,5.0,13.0,0.0,99.0,0.0,19.0,0.0,0.0,2.0,4.0,142.0
1960,gujarat,2011,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,29.0,39.0
1961,gujarat,2011,7.0,10.0,0.0,31.0,1.0,2.0,3.0,0.0,3.0,73.0,130.0
1962,gujarat,2011,20.0,47.0,0.0,70.0,0.0,23.0,0.0,0.0,2.0,19.0,181.0
1963,gujarat,2011,4.0,27.0,0.0,104.0,0.0,10.0,0.0,0.0,2.0,7.0,154.0
