215,chhattisgarh,2007,45.0,368.0,10.0,103.0,3.0,7.0,3.0,0.0,4.0,481.0,1024.0,64.78885714285661
216,goa,2007,3.0,15.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,39.0,70.0,89.4066428571441
217,gujarat,2007,83.0,98.0,1.0,436.0,0.0,149.0,25.0,0.0,14.0,304.0,1110.0,74.00307142857218
218,haryana,2007,20.0,122.0,4.0,107.0,1.0,12.0,0.0,0.0,4.0,55.0,325.0,73.30360000000155
219,himachal pradesh,2007,6.0,48.0,1.0,61.0,0.0,6.0,2.0,0.0,1.0,26.0,151.0,80.06200000000081
220,jammu & kashmir,2007,0.0,12.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,26.0,61.8622558139532
221,jharkhand,2007,3.0,23.0,0.0,7.0,0.0,0.0,25.0,0.0,4.0,12.0,74.0,58.87857142857092
222,karnataka,2007,53.0,84.0,7.0,62.0,0.0,25.0,8.0,0.0,4.0,23.0,266.0,71.42773333333275
223,kerala,2007,38.0,183.0,0.0,73.0,1.0,6.0,22.0,0.0,1.0,163.0,487.0,96.62600000000043
224,madhya pradesh,2007,160.0,1043.0,10.0,283.0,5.0,141.0,16.0,2.0,5.0,2625.0,4290.0,64.86442857142902
225,maharashtra,2007,213.0,615.0,1.0,590.0,8.0,297.0,13.0,0.0,7.0,932.0,2707.0,80.42621428571442
226,manipur,2007,3.0,4.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,75.45635714285754
227,meghalaya,2007,12.0,41.0,0.0,9.0,0.0,0.0,8.0,0.0,1.0,0.0,71.0,68.05359999999928
228,mizoram,2007,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,92.18807142857213
229,nagaland,2007,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.46050000000014
230,odisha,2007,30.0,92.0,5.0,36.0,0.0,0.0,0.0,0.0,1.0,37.0,201.0,66.05471428571514
231,punjab,2007,29.0,135.0,35.0,296.0,0.0,9.0,0.0,0.0,5.0,18.0,527.0,73.85320000000092
232,rajasthan,2007,89.0,406.0,16.0,589.0,0.0,146.0,1.0,0.0,3.0,2.0,1252.0,60.296214285714086
233,sikkim,2007,1.0,17.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,31.0,77.73120000000017
234,tamil nadu,2007,54.0,141.0,0.0,197.0,0.0,28.0,2.0,0.0,2.0,17.0,441.0,77.38520000000108
235,tripura,2007,9.0,33.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,63.0,82.00720000000138
236,uttar pradesh,2007,397.0,471.0,1.0,1041.0,0.0,0.0,0.0,0.0,0.0,337.0,2248.0,59.94499999999948
237,uttarakhand,2007,14.0,17.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,23.0,101.0,75.26214285714286
238,west bengal,2007,15.0,92.0,1.0,88.0,0.0,1.0,54.0,55.0,9.0,40.0,361.0,72.36821428571443
239,a&n islands,2007,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.18828571428412
240,chandigarh,2007,1.0,8.0,0.0,30.0,1.0,12.0,0.0,0.0,0.0,1.0,53.0,84.34680000000083
241,d&n haveli,2007,1.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,67.67399999999998
242,daman & diu,2007,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,83.59666666666658
243,delhi,2007,48.0,361.0,4.0,1020.0,1.0,34.0,0.0,0.0,0.0,336.0,1806.0,84.15520000000242
244,lakshadweep,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59071428571406
245,puducherry,2007,2.0,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,5.0,23.0,85.58413333333215
246,andhra pradesh,2008,64.0,412.0,2.0,433.0,7.0,49.0,48.0,2.0,19.0,284.0,1321.0,63.867685714285244
247,arunachal pradesh,2008,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.6515142857138
248,assam,2008,1.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,147.0,183.0,68.81896428571463
249,bihar,2008,116.0,91.0,0.0,496.0,0.0,0.0,45.0,0.0,8.0,10.0,766.0,54.075892857142435
250,chhattisgarh,2008,52.0,411.0,9.0,96.0,3.0,3.0,3.0,1.0,5.0,584.0,1167.0,65.84057142857091
251,goa,2008,3.0,18.0,0.0,24.0,1.0,2.0,0.0,0.0,1.0,31.0,80.0,90.52239285714404
252,gujarat,2008,59.0,99.0,1.0,521.0,0.0,156.0,7.0,0.0,23.0,208.0,1074.0,74.96132142857232
253,haryana,2008,25.0,70.0,5.0,104.0,0.0,13.0,0.0,0.0,4.0,48.0,269.0,74.60820000000149
254,himachal pradesh,2008,8.0,68.0,2.0,78.0,2.0,5.0,2.0,0.0,2.0,38.0,205.0,81.00900000000092
255,jammu & kashmir,2008,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,62.965267441860306
256,jharkhand,2008,4.0,8.0,0.0,18.0,0.0,1.0,18.0,0.0,0.0,21.0,71.0,59.7457142857138
257,karnataka,2008,84.0,97.0,5.0,99.0,1.0,31.0,4.0,0.0,9.0,58.0,388.0,72.36199047618993
258,kerala,2008,37.0,215.0,0.0,87.0,4.0,6.0,13.0,0.0,4.0,183.0,549.0,97.45485714285769
259,madhya pradesh,2008,107.0,892.0,8.0,264.0,6.0,99.0,15.0,4.0,2.0,2861.0,4259.0,65.83064285714318
260,maharashtra,2008,178.0,690.0,2.0,598.0,3.0,274.0,13.0,1.0,5.0,920.0,2709.0,81.37617857142868
261,manipur,2008,6.0,22.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,76.46825000000035
262,meghalaya,2008,0.0,34.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,62.0,69.03591428571349
263,mizoram,2008,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,93.25453571428625
264,nagaland,2008,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.61903571428593
265,odisha,2008,13.0,65.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,54.0,141.0,67.04407142857212
266,punjab,2008,34.0,106.0,24.0,184.0,1.0,8.0,0.0,0.0,6.0,26.0,389.0,74.95040000000108
267,rajasthan,2008,97.0,420.0,10.0,504.0,0.0,158.0,0.0,0.0,3.0,31.0,1223.0,61.27260714285694
268,sikkim,2008,2.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,79.35240000000022
269,tamil nadu,2008,91.0,187.0,0.0,275.0,0.0,19.0,1.0,0.0,4.0,89.0,666.0,78.2735428571441
270,tripura,2008,12.0,104.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,163.0,83.35540000000128
271,uttar pradesh,2008,376.0,900.0,2.0,2224.0,0.0,0.0,0.0,0.0,0.0,576.0,4078.0,60.853928571428014
272,uttarakhand,2008,3.0,9.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,76.37392857142868
273,west bengal,2008,19.0,129.0,1.0,196.0,0.0,1.0,53.0,41.0,6.0,65.0,513.0,73.23303571428573
274,a&n islands,2008,2.0,8.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,24.0,47.0,87.16442857142692
275,chandigarh,2008,0.0,10.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,9.0,66.0,84.73060000000078
276,d&n haveli,2008,1.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,69.08349999999973
277,daman & diu,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,84.39166666666665
278,delhi,2008,41.0,301.0,2.0,1208.0,0.0,25.0,0.0,0.0,1.0,276.0,1854.0,84.65354285714545
279,lakshadweep,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.94392857142839
280,puducherry,2008,1.0,4.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,26.0,86.45321904761795
281,andhra pradesh,2009,77.0,416.0,6.0,632.0,13.0,77.0,28.0,1.0,0.0,468.0,1719.0,64.85417142857114
282,arunachal pradesh,2009,0.0,16.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,62.89862857142816
283,assam,2009,4.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,69.67800000000034
284,bihar,2009,126.0,63.0,5.0,722.0,0.0,0.0,58.0,0.0,0.0,42.0,1016.0,54.82357142857086
285,chhattisgarh,2009,47.0,394.0,7.0,121.0,4.0,3.0,5.0,0.0,2.0,738.0,1321.0,66.89228571428521
286,goa,2009,3.0,30.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,32.0,92.0,91.63814285714443
287,gujarat,2009,67.0,91.0,3.0,503.0,0.0,129.0,2.0,1.0,0.0,172.0,968.0,75.91957142857223
288,haryana,2009,19.0,116.0,3.0,149.0,1.0,20.0,0.0,0.0,0.0,45.0,353.0,75.91280000000188
289,himachal pradesh,2009,9.0,83.0,1.0,72.0,1.0,5.0,6.0,0.0,0.0,44.0,221.0,81.95600000000104
290,jammu & kashmir,2009,3.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,64.06827906976741
291,jharkhand,2009,11.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,33.0,60.0,60.61285714285668
292,karnataka,2009,60.0,104.0,7.0,67.0,1.0,21.0,4.0,1.0,3.0,40.0,308.0,73.29624761904688
293,kerala,2009,44.0,235.0,0.0,83.0,0.0,7.0,14.0,0.0,0.0,204.0,587.0,98.28371428571472
294,madhya pradesh,2009,127.0,1071.0,39.0,427.0,8.0,103.0,1.0,1.0,0.0,2869.0,4646.0,66.79685714285756
295,maharashtra,2009,182.0,612.0,17.0,534.0,13.0,274.0,42.0,2.0,0.0,1189.0,2894.0,82.32614285714294
296,manipur,2009,8.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,77.48014285714316
297,meghalaya,2009,8.0,60.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,83.0,70.0182285714277
298,mizoram,2009,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,94.32100000000082
299,nagaland,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.77757142857172
300,odisha,2009,8.0,87.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,69.0,194.0,68.03342857142934
301,punjab,2009,77.0,210.0,23.0,355.0,4.0,15.0,3.0,0.0,0.0,42.0,729.0,76.04760000000078
302,rajasthan,2009,97.0,371.0,12.0,761.0,0.0,153.0,1.0,0.0,0.0,12.0,1407.0,62.248999999999796
303,sikkim,2009,3.0,14.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,14.0,40.0,80.97360000000026
304,tamil nadu,2009,83.0,182.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,69.0,634.0,79.16188571428688
305,tripura,2009,13.0,83.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,27.0,163.0,84.70360000000119
306,uttar pradesh,2009,372.0,625.0,0.0,1535.0,0.0,0.0,0.0,0.0,0.0,553.0,3085.0,61.76285714285655
307,uttarakhand,2009,5.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,33.0,77.4857142857145
308,west bengal,2009,20.0,109.0,0.0,199.0,0.0,0.0,41.0,49.0,0.0,64.0,484.0,74.09785714285726
309,a&n islands,2009,1.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,88.14057142856973
310,chandigarh,2009,1.0,21.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,13.0,71.0,85.11440000000084
311,d&n haveli,2009,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,70.49299999999994
312,daman & diu,2009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,85.1866666666665
313,delhi,2009,74.0,307.0,0.0,2248.0,0.0,28.0,1.0,2.0,0.0,179.0,2839.0,85.15188571428837
314,lakshadweep,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.29714285714272
315,puducherry,2009,1.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,4.0,21.0,87.32230476190352
316,andhra pradesh,2010,69.0,446.0,1.0,581.0,9.0,55.0,82.0,3.0,0.0,577.0,1823.0,65.8406571428568
317,arunachal pradesh,2010,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,64.14574285714207
318,assam,2010,10.0,39.0,0.0,17.0,0.0,0.0,75.0,3.0,0.0,53.0,197.0,70.53703571428628
319,bihar,2010,202.0,114.0,0.0,1359.0,0.0,0.0,152.0,0.0,8.0,8.0,1843.0,55.57124999999951
320,chhattisgarh,2010,52.0,382.0,9.0,186.0,1.0,6.0,11.0,0.0,2.0,814.0,1463.0,67.9439999999995
321,goa,2010,2.0,23.0,0.0,14.0,1.0,4.0,1.0,0.0,0.0,34.0,79.0,92.75389285714436
322,gujarat,2010,66.0,102.0,10.0,565.0,10.0,121.0,0.0,0.0,14.0,118.0,1006.0,76.87782142857236
323,haryana,2010,29.0,107.0,2.0,123.0,0.0,24.0,0.0,0.0,0.0,18.0,303.0,77.21740000000182
324,himachal pradesh,2010,6.0,72.0,0.0,86.0,1.0,4.0,3.0,0.0,5.0,69.0,246.0,82.90300000000116
325,jammu & kashmir,2010,1.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,65.17129069767407
326,jharkhand,2010,4.0,0.0,0.0,6.0,0.0,0.0,21.0,1.0,0.0,19.0,54.0,61.479999999999336
327,karnataka,2010,45.0,108.0,4.0,125.0,0.0,30.0,21.0,0.0,8.0,68.0,409.0,74.23050476190406
328,kerala,2010,42.0,208.0,0.0,111.0,3.0,9.0,6.0,0.0,6.0,211.0,596.0,99.11257142857198
329,madhya pradesh,2010,144.0,1182.0,18.0,440.0,7.0,93.0,18.0,2.0,4.0,3004.0,4912.0,67.76307142857172
330,maharashtra,2010,214.0,747.0,5.0,749.0,16.0,198.0,26.0,1.0,4.0,1277.0,3264.0,83.2761071428572
331,manipur,2010,2.0,11.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,78.4920357142862
332,meghalaya,2010,2.0,91.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,71.00054285714191
333,mizoram,2010,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,95.38746428571494
334,nagaland,2010,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.93610714285751
335,odisha,2010,9.0,74.0,0.0,51.0,0.0,0.0,4.0,0.0,0.0,56.0,194.0,69.02278571428656
336,punjab,2010,45.0,144.0,15.0,373.0,2.0,11.0,0.0,1.0,0.0,36.0,627.0,77.14480000000094
337,rajasthan,2010,82.0,369.0,18.0,706.0,2.0,119.0,14.0,0.0,2.0,6.0,1318.0,63.22539285714265
338,sikkim,2010,3.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,82.5948000000003
339,tamil nadu,2010,80.0,203.0,0.0,459.0,1.0,0.0,13.0,0.0,0.0,54.0,810.0,80.0502285714299
340,tripura,2010,2.0,107.0,0.0,22.0,0.0,0.0,32.0,0.0,1.0,63.0,227.0,86.05180000000155
341,uttar pradesh,2010,346.0,451.0,18.0,1225.0,0.0,0.0,0.0,0.0,5.0,287.0,2332.0,62.67178571428508
342,uttarakhand,2010,3.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,78.59749999999985
343,west bengal,2010,16.0,73.0,0.0,332.0,3.0,0.0,200.0,115.0,0.0,93.0,880.0,74.96267857142857
344,a&n islands,2010,1.0,15.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,51.0,89.11671428571253
345,chandigarh,2010,1.0,16.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,13.0,59.0,85.4982000000009
346,d&n haveli,2010,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71.90249999999969
347,daman & diu,2010,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.98166666666657
348,delhi,2010,29.0,304.0,7.0,2982.0,0.0,45.0,0.0,4.0,0.0,259.0,3630.0,85.6502285714314
349,lakshadweep,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65035714285705
350,puducherry,2010,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,88.19139047618933
351,andhra pradesh,2011,101.0,646.0,7.0,735.0,11.0,53.0,106.0,2.0,15.0,537.0,2213.0,66.82714285714246
352,arunachal pradesh,2011,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.39285714285643
353,assam,2011,8.0,40.0,0.0,29.0,0.0,0.0,142.0,0.0,0.0,17.0,236.0,71.39607142857199
354,bihar,2011,124.0,91.0,1.0,1821.0,0.0,1.0,183.0,1.0,0.0,10.0,2233.0,56.31892857142793
355,chhattisgarh,2011,59.0,477.0,21.0,283.0,5.0,7.0,15.0,1.0,5.0,909.0,1782.0,68.9957142857138
356,goa,2011,2.0,20.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,30.0,75.0,93.8696428571443
357,gujarat,2011,69.0,130.0,0.0,605.0,1.0,105.0,4.0,0.0,13.0,204.0,1131.0,77.83607142857227
358,haryana,2011,14.0,66.0,5.0,144.0,4.0,15.0,0.0,2.0,6.0,22.0,280.0,78.52200000000175
359,himachal pradesh,2011,6.0,72.0,0.0,108.0,1.0,8.0,3.0,0.0,0.0,63.0,261.0,83.85000000000127
360,jammu & kashmir,2011,4.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,25.0,66.27430232558117
361,jharkhand,2011,5.0,16.0,1.0,18.0,0.0,1.0,15.0,6.0,0.0,22.0,85.0,62.34714285714222
362,karnataka,2011,52.0,97.0,1.0,109.0,0.0,21.0,8.0,1.0,12.0,33.0,334.0,75.16476190476124
363,kerala,2011,47.0,423.0,0.0,129.0,2.0,4.0,9.0,0.0,3.0,835.0,1452.0,99.94142857142901
364,madhya pradesh,2011,123.0,1262.0,38.0,517.0,12.0,89.0,20.0,3.0,5.0,2312.0,4381.0,68.7292857142861
365,maharashtra,2011,204.0,818.0,12.0,858.0,12.0,189.0,20.0,2.0,19.0,1208.0,3362.0,84.22607142857146
366,manipur,2011,3.0,19.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,79.50392857142901
367,meghalaya,2011,8.0,66.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,104.0,71.98285714285612
368,mizoram,2011,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,96.45392857142951
369,nagaland,2011,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,81.09464285714284
370,odisha,2011,18.0,165.0,0.0,85.0,1.0,1.0,12.0,0.0,1.0,32.0,315.0,70.01214285714377
371,punjab,2011,41.0,166.0,15.0,349.0,0.0,22.0,0.0,0.0,0.0,29.0,622.0,78.2420000000011
372,rajasthan,2011,78.0,394.0,13.0,785.0,0.0,98.0,19.0,2.0,5.0,97.0,1491.0,64.2017857142855
373,sikkim,2011,1.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,84.21600000000035
374,tamil nadu,2011,108.0,271.0,0.0,519.0,2.0,2.0,0.0,0.0,0.0,23.0,925.0,80.93857142857269
375,tripura,2011,9.0,45.0,0.0,28.0,0.0,0.0,5.0,0.0,0.0,15.0,102.0,87.40000000000146
376,uttar pradesh,2011,326.0,1088.0,12.0,3739.0,5.0,0.0,0.0,4.0,4.0,321.0,5500.0,63.58071428571361
377,uttarakhand,2011,9.0,23.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,12.0,83.0,79.70928571428567
378,west bengal,2011,46.0,252.0,0.0,660.0,3.0,1.0,298.0,87.0,25.0,78.0,1450.0,75.8275000000001
379,a&n islands,2011,1.0,9.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,8.0,31.0,90.09285714285534
380,chandigarh,2011,3.0,15.0,0.0,40.0,0.0,7.0,0.0,0.0,0.0,9.0,74.0,85.88200000000097
381,d&n haveli,2011,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,73.3119999999999
382,daman & diu,2011,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,86.77666666666664
383,delhi,2011,39.0,339.0,5.0,3528.0,0.0,68.0,3.0,2.0,0.0,266.0,4250.0,86.14857142857431
384,lakshadweep,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.00357142857138
385,puducherry,2011,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,89.0604761904749
386,andhra pradesh,2012,113.0,613.0,1.0,781.0,21.0,49.0,30.0,4.0,29.0,633.0,2274.0,67.81362857142813
387,arunachal pradesh,2012,0.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,66.63997142857079
388,assam,2012,15.0,156.0,0.0,68.0,0.0,0.0,122.0,0.0,0.0,31.0,392.0,72.2551071428577
389,bihar,2012,129.0,137.0,1.0,2546.0,0.0,0.0,48.0,10.0,16.0,5.0,2894.0,57.06660714285658
390,chhattisgarh,2012,69.0,519.0,5.0,276.0,10.0,9.0,13.0,0.0,2.0,978.0,1881.0,70.0474285714281
391,goa,2012,3.0,38.0,0.0,15.0,1.0,4.0,0.0,0.0,0.0,61.0,122.0,94.98539285714423
392,gujarat,2012,60.0,150.0,7.0,834.0,1.0,79.0,19.0,0.0,14.0,163.0,1327.0,78.7943214285724
393,haryana,2012,40.0,276.0,28.0,535.0,3.0,15.0,0.0,0.0,11.0,107.0,1015.0,79.82660000000214
394,himachal pradesh,2012,9.0,89.0,0.0,97.0,0.0,3.0,3.0,0.0,0.0,65.0,266.0,84.79700000000139
395,jammu & kashmir,2012,0.0,13.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,40.0,67.37731395348828
396,jharkhand,2012,1.0,6.0,0.0,32.0,0.0,0.0,16.0,7.0,0.0,46.0,113.0,63.2142857142851
397,karnataka,2012,57.0,142.0,3.0,471.0,0.0,41.0,45.0,0.0,20.0,96.0,875.0,76.09901904761841
398,kerala,2012,34.0,455.0,1.0,147.0,3.0,4.0,10.0,0.0,6.0,664.0,1324.0,100.77028571428627
399,madhya pradesh,2012,140.0,1632.0,64.0,630.0,19.0,134.0,21.0,5.0,3.0,2520.0,5168.0,69.6955000000005
400,maharashtra,2012,212.0,917.0,22.0,893.0,13.0,199.0,31.0,2.0,6.0,1157.0,3456.0,85.17603571428572
401,manipur,2012,4.0,17.0,0.0,61.0,0.0,0.0,17.0,0.0,0.0,5.0,104.0,80.51582142857183
402,meghalaya,2012,0.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,72.96517142857033
403,mizoram,2012,1.0,73.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,95.0,97.52039285714363
404,nagaland,2012,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,82.25317857142863
405,odisha,2012,25.0,192.0,0.0,96.0,0.0,0.0,5.0,0.0,1.0,99.0,418.0,71.00150000000099
406,punjab,2012,48.0,295.0,25.0,459.0,2.0,15.0,0.0,0.0,0.0,33.0,877.0,79.33920000000126
407,rajasthan,2012,55.0,572.0,37.0,847.0,6.0,172.0,20.0,1.0,10.0,87.0,1807.0,65.17817857142836
408,sikkim,2012,1.0,21.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,85.8372000000004
409,tamil nadu,2012,95.0,292.0,0.0,576.0,1.0,4.0,28.0,0.0,0.0,40.0,1036.0,81.8269142857157
410,tripura,2012,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,88.74820000000136
411,uttar pradesh,2012,463.0,1040.0,11.0,4239.0,57.0,2.0,2.0,18.0,5.0,196.0,6033.0,64.48964285714214
412,uttarakhand,2012,11.0,34.0,0.0,53.0,0.0,0.0,7.0,0.0,0.0,17.0,122.0,80.82107142857149
413,west bengal,2012,46.0,285.0,0.0,767.0,7.0,8.0,369.0,56.0,43.0,122.0,1706.0,76.6923214285714
414,a&n islands,2012,1.0,10.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,91.06899999999814
415,chandigarh,2012,1.0,17.0,0.0,59.0,0.0,10.0,0.0,0.0,0.0,9.0,96.0,86.26580000000104
416,d&n haveli,2012,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,74.72149999999965
417,daman & diu,2012,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,87.57166666666672
418,delhi,2012,41.0,415.0,2.0,3686.0,0.0,68.0,3.0,4.0,1.0,241.0,4462.0,86.64691428571734
419,lakshadweep,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.35678571428525
420,puducherry,2012,0.0,7.0,0.0,18.0,0.0,3.0,0.0,0.0,1.0,3.0,32.0,89.92956190476048
421,andhra pradesh,2013,87.0,770.0,7.0,1014.0,14.0,43.0,40.0,2.0,16.0,576.0,2576.0,68.80011428571379
422,arunachal pradesh,2013,0.0,35.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,82.0,67.88708571428515
423,assam,2013,14.0,230.0,0.0,80.0,0.0,0.0,129.0,0.0,1.0,64.0,518.0,73.1141428571434
424,bihar,2013,101.0,86.0,1.0,1180.0,0.0,1.0,193.0,3.0,1.0,14.0,1580.0,57.814285714285006
425,chhattisgarh,2013,49.0,595.0,15.0,1634.0,95.0,7.0,44.0,0.0,1.0,1282.0,3737.0,71.0991428571424
426,goa,2013,0.0,59.0,0.0,90.0,1.0,2.0,0.0,0.0,0.0,118.0,270.0,96.10114285714417
427,gujarat,2013,77.0,263.0,2.0,1429.0,0.0,113.0,0.0,2.0,12.0,178.0,2076.0,79.75257142857254
428,haryana,2013,73.0,388.0,21.0,911.0,6.0,8.0,0.0,2.0,17.0,214.0,1640.0,81.13120000000208
429,himachal pradesh,2013,5.0,130.0,2.0,198.0,1.0,7.0,1.0,0.0,2.0,82.0,428.0,85.7440000000015
430,jammu & kashmir,2013,11.0,25.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,9.0,75.0,68.48032558139494
431,jharkhand,2013,11.0,23.0,4.0,48.0,1.0,0.0,17.0,5.0,1.0,16.0,129.0,64.08142857142798
432,karnataka,2013,64.0,270.0,0.0,700.0,0.0,58.0,71.0,1.0,26.0,159.0,1353.0,77.03327619047536
433,kerala,2013,40.0,637.0,1.0,136.0,9.0,4.0,15.0,0.0,11.0,1024.0,1877.0,101.5991428571433
434,madhya pradesh,2013,114.0,2112.0,79.0,2262.0,16.0,124.0,21.0,3.0,6.0,3502.0,8247.0,70.66171428571465
435,maharashtra,2013,191.0,1546.0,17.0,1698.0,26.0,259.0,41.0,13.0,16.0,2595.0,6410.0,86.1260000000002
